Date,Daily_Spread,Daily_Spread_VolScaled,Cumulative_Value
2022-02-24,-0.00780022470417617,-0.0021216391889252346,3.388812096868662
2022-02-25,-0.023094740389043945,-0.006332077116068587,3.367353877339424
2022-02-28,0.10933819462198902,0.02848262270623529,3.4632649473460613
2022-03-01,0.10412898790207711,0.025596503773709887,3.5519124216401616
2022-03-02,0.04717923085272972,0.011459410042847208,3.5926152425160183
2022-03-03,0.04622911792821649,0.011122455386985511,3.632573945273507
2022-03-04,0.022063952736585332,0.005343243568578079,3.651983672643974
2022-03-07,-0.03839825890337782,-0.00924031982843083,3.6182381755005357
2022-03-08,-0.11057804985923549,-0.025212918588690132,3.52701183094715
2022-03-09,-0.051215560570121055,-0.011568634200936375,3.4862091212525477
2022-03-10,-0.05637422899061825,-0.012608481054339968,3.4422533195957676
2022-03-11,-0.0983341992603357,-0.02124769722532083,3.3691133632881414
2022-03-14,-0.06694080786882946,-0.01431333380303555,3.3208901190991305
2022-03-15,-0.027135645508698562,-0.005795897025098654,3.3016425819371644
2022-03-16,-0.04167280873918311,-0.008867623299948479,3.2723648592494765
2022-03-17,0.023833674691545736,0.005061426579240058,3.288927693725053
2022-03-18,0.0027331016855970253,0.0005800139627299413,3.290835317709823
2022-03-21,-0.024120500403428582,-0.005140184645823065,3.2739198165377985
2022-03-22,0.003359454196082343,0.0007162972659182762,3.27626491635122
2022-03-23,-0.010190588491586956,-0.0021728232383769423,3.2691461718058927
2022-03-24,0.021286124604765318,0.004524905124055596,3.283938748069984
2022-03-25,-0.014345480744801018,-0.0030496359180784186,3.2739239305111005
2022-03-28,-0.005654572544613223,-0.0012042113976041334,3.26998143399909
2022-03-29,0.03428923786062708,0.007258467395317897,3.2937164876210674
2022-03-30,0.04846946658739025,0.0101279964303295,3.327075236450211
2022-03-31,0.047200682327659206,0.009779404334674916,3.359612050439342
2022-04-01,0.0015437826573158776,0.00032035107254404756,3.360688305763032
2022-04-04,0.013871814250103394,0.0028746081794179487,3.3703489678552527
2022-04-05,-0.004234432705843269,-0.0008776593432826968,3.3673909495934917
2022-04-06,-0.00797935812623268,-0.0016560117422112735,3.361814510640349
2022-04-07,-0.0034834559408256534,-0.0007229298239717368,3.3593841546679464
2022-04-08,0.02108675788938056,0.004364005704008243,3.374044526280872
2022-04-11,0.01412077824198909,0.0029495892394056427,3.3839965717088654
2022-04-12,0.01601118299808814,0.0033475643365495447,3.395324717947324
2022-04-13,0.01970504346630772,0.00411358041528524,3.4092916592106057
2022-04-14,-0.018402469280061118,-0.0038797741395329446,3.396064377597075
2022-04-18,-0.01374446198808757,-0.002911829525582361,3.3861756170716095
